orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	status
289.5	0	1.9022394603501458	2.34508391279128	9	0
279.0	0	1.7573213489595974	2.6718221842648813	9	0
261.0	0	1.6774431058250692	2.919133127215121	10	0
300.0	0	1.7320377733082024	3.105160151550887	11	0
289.5	0	1.7584286879263176	3.127929408220702	12	0
279.0	0	1.9752534949202143	3.3505480659057674	13	0
261.0	0	1.8352550150128173	3.4938079876028683	14	0
279.0	0	1.887488721413779	3.3877888970223324	15	0
256.5	0	1.7915901207967215	3.309973073852556	16	0
243.0	0	1.6577956139326466	3.244156007247682	16	0
202.5	0	1.5907908949197238	2.963645194661581	16	0
243.0	0	1.7294912412446943	3.0919608592748844	16	0
160.5	0	1.6316699517681537	2.972490156189204	16	0
159.0	0	1.3455343422388775	2.9690279154200425	16	0
160.5	0	1.3059598027612624	2.9244981082680535	16	0
243.0	0	1.3175252960945647	2.8333587806907587	16	0
160.5	0	1.185479428108235	2.718214512987357	16	0
162.0	0	0.9555459893954908	2.5602565045502814	16	0
196.5	0	0.8213314757528678	2.401148042306016	16	0
231.0	0	0.8317717030452072	2.259096476124395	16	0
181.5	0	1.0210959137697742	1.8516058265928348	16	0
160.5	0	0.7434100638563025	1.8620066765020336	16	0
181.5	0	0.6513817168088903	1.9228447159650386	16	0
216.0	0	0.681455068650812	1.5765455757576081	16	0
181.5	0	0.4330238595129555	1.533048213874959	16	0
181.5	0	0.2873807887588937	1.5029934148537543	16	0
160.5	0	0.3898371876765466	1.3592679968101307	16	0
160.5	0	0.36013032229759634	1.1792972076946087	16	0
160.5	0	0.20046253282113705	1.1872890621886765	16	0
181.5	0	0.013243765593702349	0.9886143741174318	16	0
181.5	0	0.2825328415312145	0.7961807859106552	16	0
216.0	0	0.12971196858264242	0.8386116703379288	16	0
181.5	0	0.11052361821522505	0.7136766404101962	16	0
181.5	0	0.15130404296901556	0.7756440192275139	16	0
156.0	0	0.6437531035012944	0.688887429633854	16	0
102.0	0	0.06978300065094373	0.6810835590739968	16	0
102.0	0	0.17238254120806057	0.7763807959292273	16	0
67.5	0	0.10969699818834502	1.2572873615245936	16	0
67.5	0	0.4186010857762431	0.8384400933299746	15	0
42.0	0	0.4782424147900399	0.5635259342683937	14	0
42.0	0	0.5917214444975126	0.5533223459215661	13	0
42.0	0	0.6196246275611291	0.4287334060262474	12	0
67.5	0	0.6628429819189569	0.1752867101368482	11	0
42.0	0	0.8957054125401357	0.15577538807017377	10	0
34.5	0	0.9548409056437057	0.22860599428547065	10	0
-6.0	0	1.291731487659263	0.42581809737780024	10	0
-6.0	0	1.119585651951115	0.6027007481285674	10	0
-6.0	0	1.1665388321814951	0.5432127071110118	10	0
-6.0	0	1.1273244153881843	0.4992510399012575	10	0
-4.5	0	0.6468891836784832	0.649313288723378	10	0
-4.5	0	0.730713423319019	0.44761903452676305	10	0
-37.5	0	0.6779041105411466	0.6292674673977817	10	0
-37.5	0	0.4890475986458897	0.4745375958319537	10	0
-4.5	0	0.31124474175064637	0.40187831004328917	10	0
-4.5	0	0.18639171805022806	0.5151567889872899	10	0
-37.5	0	0.2740295751782472	0.2211415585051175	10	0
-37.5	0	0.27258582477849386	0.19360645827207065	10	0
-45.0	0	0.26941806346677405	0.4038427454842496	10	0
-51.0	0	0.2947163050075611	0.06808225500749958	10	0
-72.0	0	0.26400379650372185	0.03410325875487514	10	0
-51.0	0	0.12035796785834144	0.45327390262498446	10	0
-45.0	0	0.18920715249760298	0.15522543789843637	10	0
-45.0	0	0.0014582764457350445	0.06597863728371615	10	0
-45.0	0	0.040852375971328486	0.12998471816892684	10	0
-45.0	0	0.42885758208850916	0.005523367640663426	10	0
-37.5	0	0.37382068428912113	0.04997107399772944	10	0
-4.5	0	0.32879529072468794	0.12654146956081977	10	0
-37.5	0	0.1637524715892327	0.1399944776547864	10	0
-37.5	0	0.09270739082766186	0.3733274103085791	10	0
-37.5	0	0.03404804614020444	0.14630923487197262	10	0
-45.0	0	0.18500115181223514	0.03388323570354376	10	0
-45.0	0	0.3721801287398995	0.3399059504834764	10	0
-37.5	0	0.528840793578606	0.13757296102620917	10	0
-45.0	0	0.850405643756116	0.03951908550687161	10	0
-45.0	0	1.0569379377839947	0.29442313059923014	10	0
-45.0	0	0.48218065852325714	0.457359361997036	10	0
-66.0	0	0.4066328500762327	0.079197517035388	10	0
-45.0	0	0.3625151738570032	0.4516875511759495	10	0
-45.0	0	0.4526298081834279	0.11589088044153364	9	0
-37.5	0	0.5768825769622099	0.057294335280456986	9	0
-37.5	0	0.525455250525629	0.05086024778570154	9	0
-37.5	0	0.7945970144575326	0.15643599823380333	9	0
-37.5	0	0.7476437405872918	0.12203120143198781	9	0
-37.5	0	0.8769505856009889	0.30179731422058703	9	0
-30.0	0	1.0316597671428103	0.3057949328730047	9	0
-30.0	0	1.1455647405418872	0.23252021017070712	9	0
-15.0	0	1.2639102733100442	0.26299998897238286	9	0
-15.0	0	1.258156203028698	0.3216410576182503	9	0
-15.0	0	1.1908777907654298	0.4254772772108881	9	0
