orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	status
-54.0	0	0.5026186315032136	1.7309699236286038	18	0
-81	0	0.9559081722804031	1.6914591265732246	19	0
-54.0	0	0.8212410144335771	1.7094503397359189	20	0
-27	0	0.4856101238080984	1.8513276073564462	21	0
-102.0	0	1.0886632316243654	1.9146137531046055	21	0
-123	0	1.1765123113108706	1.7153025353203137	21	0
-102.0	0	1.2787745796571195	1.637448649394875	21	0
-27	0	1.4071086924118905	1.524349096030397	21	0
-102.0	0	1.4927813025588081	1.4006016252852775	21	0
-84	0	1.2874270376607686	1.4611980985736117	21	0
-82.5	0	0.29846441862146933	1.427946339894073	21	0
-81	0	0.6261919488375932	1.5194436620155	21	0
-103.5	0	0.3109833302956039	1.6476560903048083	21	0
-84	0	0.3913570382138514	1.6219848579990763	21	0
-82.5	0	0.47601572770227163	1.5133423139288793	21	0
-81	0	0.5344128722853473	1.4097952075862292	21	0
-82.5	0	0.376180004953398	1.3776407498201608	21	0
-81	0	0.5442202901787735	1.2667124206904052	21	0
-82.5	0	0.5405380241579948	1.2753839809767338	21	0
-72	0	0.7340084242509383	1.3085266747673874	21	0
-82.5	0	0.152534175281207	1.3887862452312072	22	0
-76.5	0	0.13766606136094334	1.166103814270422	23	0
-76.5	0	0.1130788096969896	1.1206545765212448	24	0
-82.5	0	0.3086697785312107	1.0109249464129006	24	0
-103.5	0	0.10344702929783386	0.9500448571425171	24	0
-103.5	0	0.0985045774205184	0.73511503866793	24	0
-112.5	0	0.10778338519768577	0.6311866216081189	24	0
-112.5	0	0.08795127868980675	0.5200247086533549	24	0
-93.0	0	0.10561360815429635	0.6117230824686535	24	0
-93.0	0	0.3384282254117283	0.6453373025097009	24	0
-93.0	0	0.22957098804541592	0.7791671190974243	23	0
-78.0	0	0.8209753100101076	0.8395355238635143	22	0
-58.5	0	0.5395040587262372	0.8683111171507962	21	0
-58.5	0	0.2838041121059166	0.8298196879842532	20	0
-42.0	0	0.4688309662693921	1.0028333906256492	19	0
-42.0	0	0.7262117767449277	0.6177912768186931	18	0
-42.0	0	0.4018973010311822	0.624511063549668	17	0
-16.5	0	0.2368717669914339	0.6662661656975346	17	0
-16.5	0	0.1778782983991713	1.1642215521716965	17	0
-42.0	0	0.7349877418982463	1.345272202116391	17	0
-58.5	0	1.0914178577357958	1.4597818816691381	17	0
-58.5	0	1.1448669190041783	1.4968131610719226	17	0
-58.5	0	1.109189849247424	1.380718652316364	17	0
-42.0	0	0.6238864245189089	1.3873309912832814	17	0
-34.5	0	0.9661714983445133	1.4536421680140825	17	0
-34.5	0	1.8331790286493137	1.805382831115489	17	0
-42.0	0	1.8878293791778085	1.688554604909428	17	0
-58.5	0	2.400611096633144	2.1109417620073128	17	0
-42.0	0	2.396009047863215	2.113882034863118	17	0
-42.0	0	1.929032386294251	1.6797159869970284	17	0
-58.5	0	1.0472785522431964	1.6967715119374893	17	0
-58.5	0	0.5057558328116762	1.679285366025396	17	0
-42.0	0	0.2655597476629995	1.573408399483663	17	0
-42.0	0	0.33973016139805534	1.5841109993566567	16	0
-46.5	0	0.49826361501358685	1.689027171827559	15	0
-46.5	0	0.5245360289535222	1.9119859667753019	14	0
-76.5	0	0.5668723470551225	1.642545634583398	13	0
-93.0	0	0.6939567521183374	1.912998934389061	14	0
-70.5	0	0.8231864993838094	1.9743386788064838	15	0
-70.5	0	1.0052512917670196	1.882366184309019	16	0
-70.5	0	0.5542942366548171	1.8861020552525645	17	0
-93.0	0	0.7415604275930608	1.953155078856055	17	0
-100.5	0	0.5951233840450424	2.159761586173022	17	0
-96.0	0	0.6085998567580001	1.8476371382509738	17	0
-90.0	0	0.22730699152964945	1.9206337590447544	17	0
-76.5	0	0.06049840342026104	1.9209020938617773	17	0
-60.0	0	0.0941954441372775	1.9519443553528606	17	0
-60.0	0	0.08991947010079	2.0614874092794144	17	0
-60.0	0	0.1107950065344015	1.985536174285381	16	0
-76.5	0	0.35668095383106163	1.9274977521086396	15	0
-90.0	0	0.010415656644574733	1.7279215064172744	15	0
-96.0	0	0.7782445965073488	1.9190181935798654	15	0
-136.5	0	1.1947492494765188	2.0411705843218835	16	0
-136.5	0	1.2310270169978839	2.0856790409300157	16	0
-175.5	0	1.5177083456192844	1.905219467459528	16	0
-175.5	0	1.165633403372917	2.523791692834287	16	0
-205.5	0	1.6585254741139088	2.6342746728706974	16	0
-205.5	0	1.7572232247308863	2.6215006055554495	16	0
-175.5	0	2.5125772922507017	2.1972682370099896	16	0
-136.5	0	2.9745690627021317	2.178457632435436	16	0
-96.0	0	3.0360457950310007	2.0083529558577142	16	0
-90.0	0	3.193829718799598	2.034323273543151	16	0
-109.5	0	3.4498197399011405	1.9519696693243493	16	0
-147.0	0	3.119834494232122	1.8506761171841177	16	0
-172.5	0	3.183515230963344	1.9152673683635142	16	0
-201.0	0	4.326752166450219	1.7124927135464711	16	0
-201.0	0	3.7431816541993723	1.7622200407411852	16	0
-147.0	0	4.043514474659869	1.4066412431411215	16	0
-201.0	0	3.833037244719963	1.5514860708051987	16	0
-201.0	0	3.3260125746171747	1.7348246845341795	16	0
-201.0	0	3.498363933497097	1.601425320067194	17	0
-201.0	0	3.2428724716470145	1.4515367438178	17	0
-288.0	0	3.8456297546947176	1.3060138220858635	17	0
-345.0	0	4.468974111153948	1.082198889277176	17	0
