orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	status
-58.5	0	0.3998786507940363	3.1414634757672935	15	0
-27	0	0.35444409640204483	2.8106891643926395	16	0
-58.5	0	0.21289281948308672	2.670630225161529	17	0
-27	0	0.22981957005244225	2.6486753359419213	18	0
-58.5	0	0.1963344316097822	2.406954330025631	19	0
-27	0	0.0861056803070895	2.254092350455802	20	0
-58.5	0	0.006510526621559045	2.306776092757865	21	0
-18	0	0.008934474965647142	2.2900229577407445	22	0
-58.5	0	0.02431236530964969	2.269317677660447	23	0
-27	0	0.07843627766064722	2.2266854626324752	23	0
-58.5	0	0.007595236366657444	2.5155750783385114	23	0
-18	0	0.060430404999817035	2.5087233173877017	23	0
-22.5	0	0.12186862419566992	2.253461085734937	23	0
-27	0	0.16492238171989054	2.1265482282688604	23	0
-52.5	0	0.10950463253049153	2.2085348158739575	23	0
-18	0	0.12528491765133654	2.210973883910623	23	0
-52.5	0	0.03330140891381777	2.2419310906399597	23	0
-78	0	0.005935351694729802	2.181338358460497	23	0
-84.0	0	0.06948427464786766	2.1239347174483814	23	0
-78	0	0.04306983515989366	2.1464181877156876	23	0
-84.0	0	0.12467401965346006	2.0497524749319846	23	0
-75.0	0	0.14676824452098053	2.094057739297911	22	0
-84.0	0	0.26797901156164733	1.9216509769271515	22	0
-84.0	0	0.21478879821466276	1.3963981460029824	22	0
-84.0	0	0.28732855038766036	0.9656706931721664	22	0
-84.0	0	0.3461750605513373	0.6039823597280487	22	0
-84.0	0	0.3629192543809263	0.5420892347802877	22	0
-96.0	0	0.3453805790103181	0.2260650526011554	23	0
-84.0	0	0.33822880642239234	0.02699368277689474	24	0
-84.0	0	0.3658599946578699	0.028097247374274378	25	0
-84.0	0	0.36885631466033053	0.14018876839964622	26	0
-84.0	0	0.3687565335940186	0.01635524275249309	27	0
-75.0	0	0.4684821643222476	0.31481414045484124	27	0
-84.0	0	0.3893334376447408	0.2812717755367941	27	0
-75.0	0	0.37457144550813004	0.08790595901298012	26	0
-75.0	0	0.4442842002104048	0.06604928756880206	25	0
-67.5	0	0.39686647377367623	0.40812116066848964	24	0
-67.5	0	0.4099665531528901	0.6606451314368749	23	0
-51.0	0	0.4200850494241175	0.6045533210939137	22	0
-31.5	0	0.3659980097066356	0.6310924599059414	21	0
-19.5	0	0.32277829707822175	0.5512315109939634	20	0
-31.5	0	0.488079421734615	0.5077264609099029	20	0
-31.5	0	0.6470590079422012	0.38714180160925543	20	0
-31.5	0	0.6466560434259777	0.37859639593772615	20	0
-39.0	0	0.6610016372402607	0.5579312425733055	20	0
-39.0	0	0.7249862460141987	0.36148761048624956	20	0
-39.0	0	0.7413256527908327	0.5960325072979578	20	0
-39.0	0	0.854230965287387	0.67449525604637	20	0
-31.5	0	0.8241432320036892	0.6582611209746079	20	0
-39.0	0	0.9947338552729852	0.252241240358939	20	0
-39.0	0	1.097778349403039	0.4476132085070886	20	0
-46.5	0	1.3040246418767103	0.5694337963477962	20	0
-58.5	0	1.325308696112619	0.4003187805277481	20	0
-46.5	0	1.311246617131684	0.1714010907281473	20	0
-39.0	0	1.2940386717078503	0.11212592636043006	20	0
-39.0	0	1.1824413674246146	0.13143171750514546	20	0
-39.0	0	1.2927213447895205	0.22039017268171893	20	0
-31.5	0	1.3797651410732925	0.20181621712635847	20	0
-19.5	0	1.515159252770013	0.19672571260775587	20	0
-10.5	0	1.5491740043019904	0.23307282524905887	20	0
10.5	0	1.4086092258343548	0.08720858266031058	19	0
28.5	0	1.216794405467993	0.20030770283424265	18	0
28.5	0	1.203809918903435	0.31223952018379886	17	0
10.5	0	1.314795638301807	0.5446503604236599	16	0
10.5	0	1.2229452440007627	0.5084306195464372	15	0
28.5	0	1.3153430264636687	0.5659309466708472	14	0
36.0	0	1.2256767104870374	0.5693677809580391	14	0
36.0	0	1.2981323755738485	0.31183535871442586	14	0
28.5	0	1.2249245673411882	0.10394646631944295	14	0
10.5	0	1.2133605351453385	0.0057015930920066545	14	0
-10.5	0	1.1207296820037	0.020467730634179455	14	0
-10.5	0	1.1578498309236147	0.14242927262737057	14	0
-10.5	0	1.075094373929398	0.02090395616848169	14	0
10.5	0	1.1706250967918792	0.04426484211384625	13	0
34.5	0	1.258142621601777	0.07721420759360963	12	0
34.5	0	1.2568019917036544	0.05262138369037874	11	0
10.5	0	1.3330243535822333	0.3141632768453796	11	0
-13.5	0	1.4151187610735596	0.6280184278818793	11	0
-22.5	0	1.2812225481866188	0.4299132995188305	11	0
3.0	0	1.4565079473806604	0.4313132181563373	11	0
3.0	0	1.4526967921518859	0.31505306670360367	11	0
3.0	0	1.5055007502892201	0.3594100530010824	11	0
3.0	0	1.4389742871941267	0.1592216878353244	11	0
3.0	0	1.4186914040737892	5.869634771955623e-05	11	0
3.0	0	1.3431583537162641	0.13692528526352168	12	0
3.0	0	1.4140075364116453	0.08574776578212977	13	0
31.5	0	1.428786847655663	0.04806583905487988	14	0
3.0	0	1.3632048319122372	0.11022633120293232	15	0
3.0	0	1.51055372433116	0.06539415321635732	16	0
31.5	0	1.3633165792431947	0.23750520509015338	17	0
39.0	0	1.3497423235057076	0.2202908796033582	18	0
48.0	0	1.1076550638043363	0.22206399474783706	19	0
91.5	0	1.283713028020955	0.003558337544040211	20	0
48.0	0	1.4823208725818402	0.1396911590779851	21	0
48.0	0	1.4955710669800106	0.21649070991872132	22	0
48.0	0	1.4532080326348977	0.3302454646112267	23	0
84.0	0	1.4682952423620539	0.24890431274041358	24	0
121.5	0	1.4263010820830266	0.23610142368172585	24	0
84.0	0	1.4018217506241486	0.0003321974987648406	24	0
84.0	0	1.3035711305139732	0.006917321753593973	24	0
99.0	0	1.3579065939344948	0.14393349570500846	23	0
99.0	0	1.4159703802533319	0.23477640752881426	22	0
121.5	0	1.415305919891326	0.16925029308330072	22	0
130.5	0	1.3199608826376934	0.29673995155977395	22	0
121.5	0	1.4522017918257224	0.2791463938502172	22	0
99.0	0	1.4706313143607868	0.3301288605017807	22	0
99.0	0	1.4296280132004942	0.2602871423379323	22	0
99.0	0	1.3034328127519232	0.186802829528549	22	0
121.5	0	1.4764955753767592	0.47042873580468897	22	0
121.5	0	1.553978832256349	0.6119347350736479	22	0
130.5	0	1.6177126383304776	0.6149643938464323	22	0
121.5	0	1.8330487689267814	0.7836089360389237	22	0
99.0	0	1.9337320053085896	0.9111034700722028	22	0
76.5	0	1.9470774945680924	0.9424847846747909	22	0
76.5	0	2.05373531779961	1.0950551995701072	22	0
99.0	0	2.0741602086003903	1.0337173962700972	22	0
99.0	0	2.01686935797029	0.9748405050986712	22	0
99.0	0	1.957305406795019	0.8238804493800419	22	0
121.5	0	1.9168922525552972	0.9556310691724019	23	0
