orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	status
-11.0	0	2.17321300938	0.450013229044	21	0
74.5	0	2.43398041298	0.402130081779	20	0
101.5	0	2.25350838379	0.405540541964	19	0
101.5	0	2.10780552177	0.407030663	18	0
74.5	0	2.54747346026	0.406295960699	17	0
-11.0	0	3.0484968073	0.434881508769	16	0
-11.0	0	3.72858899173	0.456176298366	16	0
37.0	0	3.55181894935	0.557727938834	16	0
37.0	0	3.19927960966	0.611538712875	16	0
37.0	0	2.17034988813	0.670794720565	16	0
37.0	0	2.08316755827	0.683451591922	16	0
74.5	0	2.01709332787	0.693979071223	16	0
101.5	0	2.02914006058	0.687572095268	16	0
122.5	0	2.32631763189	0.527438657624	15	0
122.5	0	2.36255420388	0.504294489418	14	0
116.5	0	2.48678444707	0.507414910426	14	0
101.5	0	3.09476610033	0.464532811671	14	0
101.5	0	3.11013905413	0.433298923648	14	0
101.5	0	2.71684738519	0.404096018267	14	0
101.5	0	3.49147287155	0.449724340619	14	0
101.5	0	1.36516904042	0.429129421645	14	0
101.5	0	0.595612083393	0.406234787115	14	0
101.5	0	0.616762825131	0.445405537485	14	0
74.5	0	0.270466124301	0.432722704876	14	0
37.0	0	0.457722506924	0.505225307573	14	0
-9.5	0	0.602344716931	0.586930440287	14	0
37.0	0	0.00526115316756	0.580431874396	14	0
37.0	0	0.659164784565	0.583784362925	14	0
37.0	0	0.849530401543	0.53046960084	14	0
37.0	0	0.587299819156	0.663773986303	14	0
37.0	0	1.4093331652	0.638775979597	14	0
13.0	0	0.44050815022	0.739326439841	14	0
13.0	0	0.243314903907	0.748911363649	14	0
13.0	0	0.0804868047854	0.800235810351	14	0
-12.5	0	0.252115395581	0.848149144719	14	0
-42.5	0	0.273223038047	0.804952324368	14	0
-42.5	0	1.02356671457	0.829469094617	14	0
-42.5	0	1.26798917868	0.906466337185	15	0
-42.5	0	1.24523691357	0.839545635871	15	0
-42.5	0	1.05662865684	0.736892674911	15	0
-12.5	0	1.38584176831	0.726616001436	15	0
-12.5	0	1.92878153477	0.797430947481	15	0
-12.5	0	2.53147693489	0.866583214572	15	0
-42.5	0	1.92219264204	0.883406170419	15	0
-42.5	0	2.0812958703	0.868467223636	15	0
-12.5	0	2.63231132205	0.883407046553	15	0
13.0	0	3.23625418853	0.989185086381	15	0
-12.5	0	2.54796733938	1.02256382404	15	0
31.0	0	3.23821198853	1.02918833438	15	0
31.0	0	2.31872675442	0.961434543342	15	0
31.0	0	2.86436212871	1.06416364122	14	0
-20.0	0	2.12136308201	1.11715740614	13	0
-53.0	0	2.17037796698	1.15814326312	13	0
-155.0	0	2.97486754614	1.16955118611	13	0
-155.0	0	3.07097323707	1.21677040883	13	0
-155.0	0	3.2501867181	1.23822371601	14	0
-53.0	0	4.04944242857	1.22146105364	14	0
-53.0	0	3.52100662185	1.23550950676	14	0
-53.0	0	2.83116023592	1.27411677032	14	0
-47.0	0	2.97753655985	1.23731093498	14	0
-47.0	0	2.73468677027	1.25529784483	14	0
-47.0	0	2.49775144104	1.27893971678	14	0
-47.0	0	2.7021199886	1.2781896801	14	0
-47.0	0	2.04959910894	1.37435410308	15	0
-47.0	0	1.08319600883	1.38292343491	16	0
-47.0	0	1.94593813537	1.35236138713	17	0
-47.0	0	1.77177588575	1.32340792807	18	0
-47.0	0	2.35693584011	1.26040507706	18	0
-0.5	0	2.86143562861	1.21426927888	18	0
-0.5	0	2.36965058514	1.12597470377	18	0
47.5	0	3.01673222779	1.16744731674	17	0
56.5	0	2.16172721458	1.06369602341	16	0
47.5	0	2.76921253692	1.04172948007	16	0
35.5	0	2.59112057942	0.950498358472	16	0
35.5	0	2.91530959997	0.969919283191	16	0
35.5	0	3.14323139452	0.987391366789	16	0
47.5	0	2.56649762664	0.959439953058	16	0
35.5	0	2.901128537	0.91653003795	16	0
17.5	0	2.64681298218	0.9201197655	16	0
-18.5	0	2.32270518083	0.852514425307	16	0
-59.0	0	1.71942696167	0.895826352484	16	0
-66.5	0	1.09993074728	0.832529500383	16	0
-135.5	0	0.0429682122266	0.823573793311	17	0
-66.5	0	0.463220693937	0.868454384502	17	0
-66.5	0	0.583518256773	1.0003026374	17	0
-135.5	0	1.21278739414	0.916621377465	17	0
-135.5	0	1.10453593117	0.885707832313	17	0
-135.5	0	1.8438578176	0.819795388323	17	0
-200.0	0	2.08038237027	0.781183956636	17	0
-180.5	0	1.97465481742	0.837953598767	17	0
-159.5	0	1.38270887803	0.75823063398	17	0
-159.5	0	1.19052694437	0.736116219221	17	0
-156.5	0	1.43649751881	0.749188008437	17	0
-156.5	0	0.262429820883	0.804563122209	17	0
-161.0	0	0.654614819523	0.806636368246	17	0
-180.5	0	1.05580543797	0.807811891928	17	0
-180.5	0	1.42362353154	0.83319004598	17	0
-180.5	0	0.797042714766	0.79746437152	17	0
-180.5	0	0.276444676337	0.735810211441	16	0
-180.5	0	0.918890493231	0.67139148263	15	0
-161.0	0	0.792777221643	0.61899347784	15	0
-156.5	0	0.669943209049	0.608757348856	15	0
-156.5	0	0.807738614693	0.599872041624	15	0
-156.5	0	0.7447479933	0.374704661808	15	0
-114.5	0	0.202317826184	0.344870075457	15	0
-156.5	0	1.45352763934	0.358640068715	15	0
-156.5	0	1.24390390448	0.392615511014	15	0
-156.5	0	1.76203841144	0.445780181946	15	0
-156.5	0	1.94791290004	0.503481616346	15	0
-141.5	0	1.31438821167	0.503695835575	15	0
-141.5	0	1.66502228877	0.509322325498	15	0
-141.5	0	1.7328901159	0.523027079962	15	0
