orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	phmms	status
-100.5	0	0.3899368077086534	0.41442916269036106	11	1.272773660774662	0
-96	0	0.39015500599232394	0.15142144130695462	11	1.272773660774662	0
-100.5	0	0.5962705852456105	0.8498450187439454	11	1.272773660774662	0
-96	0	0.30463023263874606	1.1816124856402757	11	1.272773660774662	0
-121.5	0	0.2530333521284293	1.3286864273811847	11	1.272773660774662	0
-105	0	0.3773640835869619	1.883096946932575	11	1.4249921482708257	0
-121.5	0	0.6063009982521014	3.815831732712482	11	1.4249921482708257	0
-105	0	0.7187124467788507	4.325671952526699	11	1.4249921482708257	0
-132.0	0	0.8375445462381147	4.762159052296006	11	1.4249921482708257	0
-138	0	1.0239194697751854	5.0365930551837135	12	1.4249921482708257	0
-175.5	0	1.197509708560821	5.363760999247635	13	1.4249921482708257	0
-138	0	1.0930122273053273	4.659699652036875	13	1.4249921482708257	0
-213.0	0	1.1741441422573917	4.763955817368636	13	1.4249921482708257	0
-213	0	1.07645570855647	4.239545649824492	13	1.4249921482708257	0
-213.0	0	1.1670985202305242	4.744246787800262	13	1.4249921482708257	0
-180	0	1.2336573072808357	5.0584508882094665	13	1.4249921482708257	0
-213.0	0	1.1760466762550372	4.3378048788917445	13	1.4249921482708257	0
-213	0	1.306179563068192	4.744367899296164	13	1.4249921482708257	0
-213.0	0	1.3816334748029704	4.838201231182602	13	1.4249921482708257	0
-213	0	1.4429477342782182	4.482437227680916	13	1.4249921482708257	0
-214.5	0	1.4463765174431769	4.7445158598135855	13	1.4249921482708257	0
-214.5	0	1.5014917339109464	5.070386735096394	13	1.4249921482708257	0
-213.0	0	1.5414448268835979	6.183544917109673	13	1.4249921482708257	0
-213.0	0	1.518085970190249	6.031446262828536	13	1.540368168291836	0
-214.5	0	1.5286601073947352	5.934175807619177	13	1.540368168291836	0
-213.0	0	1.6386665474551103	5.691417577616554	13	1.540368168291836	0
-213.0	0	1.5805212539543216	5.680933447009945	13	1.540368168291836	0
-196.5	0	1.5004776413652419	4.2753208101415225	13	1.540368168291836	0
-196.5	0	1.5194198424894885	3.6543929752882467	13	1.2711599807523122	0
-213.0	0	1.5217522460878845	2.9692308897089195	13	1.2711599807523122	0
-196.5	0	1.4957655383357065	3.038449698674884	13	1.2711599807523122	0
-213.0	0	1.5920241230562433	3.3922296150562063	13	1.2711599807523122	0
-213.0	0	1.67742963218941	4.411674335617972	13	1.2711599807523122	0
-213.0	0	1.7501773978050457	5.387842313129177	13	1.2711599807523122	0
-213.0	0	1.8755061021091017	6.248704474203438	12	0.7471805806655918	0
-213.0	0	2.0142151413152094	6.275935994890566	11	0.7471805806655918	0
-213.0	0	2.020804614889003	6.5600769222894595	11	0.7471805806655918	0
-213.0	0	2.044151971870466	6.7664060246319915	11	0.267594507517174	0
-196.5	0	2.089985998950354	6.212383295978895	11	0.267594507517174	0
-153.0	0	2.25010750954686	5.944998905515326	11	0.267594507517174	0
-153.0	0	2.1885754850152637	5.679983381847842	11	0.267594507517174	0
-196.5	0	2.1714264522584665	4.75721848618634	11	0.267594507517174	0
-196.5	0	1.854900779314668	3.6490981249539876	11	0.267594507517174	0
-196.5	0	1.9207570026413074	3.0963514613046943	12	0.267594507517174	0
-196.5	0	1.9059027656020764	2.7624376191864424	12	0.267594507517174	0
-213.0	0	1.768003211198312	2.3827138837822748	11	0.11537602002101044	0
-213.0	0	1.6839064742511174	0.9884963840946079	10	0.11537602002101044	0
-196.5	0	1.6677406396860828	0.44892637055917234	10	0.11537602002101044	0
-196.5	0	1.6253440156213923	1.116506938470857	10	0.11537602002101044	0
-141.0	0	1.5818965069841942	1.4475059190514779	10	0.11537602002101044	0
-84.0	0	1.4997041863414844	1.5427854663420666	10	0.11537602002101044	0
-28.5	0	1.5564298659899833	1.4907312662968955	10	0.11537602002101044	0
-28.5	0	1.4663988330829938	0.68996915312501	10	0.11537602002101044	0
49.5	0	1.5473235958228218	0.5834840423662401	10	0.11537602002101044	0
49.5	0	1.4713766601742302	0.4815316134937346	10	0.11537602002101044	0
12.0	0	1.4663845211682627	0.9973812281241031	11	0.11537602002101044	0
12.0	0	1.472904287277599	0.7758757158050105	12	0.11537602002101044	0
-84.0	0	1.2226565097850646	1.6875808339810554	13	0.11537602002101044	0
16.5	0	1.1559353705159912	2.3907376002948015	14	0.11537602002101044	0
112.5	0	0.9682436406966671	2.5778714457468914	15	0.11537602002101044	0
112.5	0	0.9949206378283503	2.761199831530964	15	0.7591435271170315	0
112.5	0	1.0490540084283668	2.001977493372094	15	1.9837028466735287	0
112.5	0	0.9743445610795529	2.276812777360233	15	2.831941934082972	0
112.5	0	0.9127873616727527	2.735837117638861	15	3.222416180582253	0
165.0	0	0.9470871903232032	2.6835685064611545	15	3.222416180582253	0
175.5	0	0.9075533843859891	2.195862282686256	15	3.222416180582253	0
