orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	phmms	status
477	0.07164986809726862	2.119196715371967	1.504441617616619	15	2.5374050655385085	0
406.5	0.0712215457568348	1.8755825686820362	1.4964609359674008	16	2.5374050655385085	0
396	0.07090491789337768	1.6983849864181209	1.4770654627265039	17	2.5374050655385085	0
342.0	0.07050610352524929	1.664755496243422	1.527794726296976	18	2.5374050655385085	0
396	0.07041703584136395	1.5344008336665316	1.6647661687912085	19	2.6539808387302863	0
265.5	0.07014851033387066	1.534750373664869	1.7494774876720582	20	3.2182988214896167	0
288	0.06893157477079734	1.4427102188169363	1.701500534027742	21	3.2182988214896167	0
342.0	0.06852283145851272	1.3829317690676517	1.7092264026139254	22	3.2182988214896167	0
396	0.06828555484165937	1.3177350641480812	1.7465209479609127	23	4.067159387966548	0
295.5	0.06814406169459925	1.1854977133592903	1.7158752347160933	24	4.460824703410752	0
303	0.06776384989702451	1.1869953192614946	1.643468305570658	25	4.460824703410752	0
349.5	0.06750385926704806	1.165667309478304	1.574267946484015	26	4.460824703410752	0
405	0.06720478932785719	1.1107338799548525	1.5757165314187427	26	4.460824703410752	0
349.5	0.06707560182107775	1.0762366796462044	1.513940978118516	27	4.460824703410752	0
354	0.0668554754336684	1.0449976069000644	1.4778538880083425	28	4.460824703410752	0
375.0	0.06659359880482028	1.0482154438741178	1.5289180815207206	29	4.460824703410752	0
375.0	0.06660522792531189	1.006378114590494	1.5706465720610086	29	4.160674474674908	0
328.5	0.06664803007576924	1.0118920936412497	1.6664406301035377	29	3.2036384936918285	0
328.5	0.06666695079155036	0.8309127774534643	1.6664406301035364	29	3.2036384936918285	0
295.5	0.06669064525789882	0.8147718642339388	1.64532447983661	29	3.4041936669703268	0
295.5	0.06671574456051318	0.7905229571276788	1.642209340538643	29	3.4041936669703268	0
283.5	0.06736442715444235	0.8516213592336694	1.7352353409373487	29	3.2110060793440827	0
295.5	0.06703896343576644	0.5500306968799098	1.6506045213382259	29	3.6405921524925002	0
328.5	0.0666051775730176	0.41557073556228397	1.5762328172721978	29	3.6405921524925002	0
328.5	0.0664358191651736	0.15905524777635063	1.586515178179047	29	3.6405921524925002	0
328.5	0.06643549279637274	0.002299323386517977	1.6550440636257486	29	3.6405921524925002	0
300.0	0.06662121906270217	0.11268195251246428	1.5733947448838557	29	3.6405921524925002	0
300.0	0.06660590152181449	0.1150740467299617	1.5379562720531996	29	3.6405921524925002	0
292.5	0.06682751826724259	0.10984192043041642	1.468057529456398	29	2.55356088429916	0
283.5	0.06705273086995722	0.2945423629569432	1.4371171858901375	29	2.55356088429916	0
261.0	0.06712955364939206	0.25652491063264254	1.4353136335873653	29	2.55356088429916	0
235.5	0.06727739601672078	0.4801657693306279	1.3995749720569326	29	2.55356088429916	0
235.5	0.06736891088639248	0.6419377854951211	1.3299775901642776	29	2.55356088429916	0
153.0	0.067447635631365	0.6668430579011247	1.2714722704604624	29	2.55356088429916	0
153.0	0.0674096402389022	0.7745315957296172	1.1829363463863845	29	2.436985111107382	0
153.0	0.0675292489335852	0.8859494724570594	1.1134622340749127	29	1.8726671283480518	0
24.0	0.06835450514497016	1.0451408343327537	1.0810815703078127	29	1.8726671283480518	0
-79.5	0.06864991331191647	1.0556035747165435	1.049199861088983	29	1.8726671283480518	0
-94.5	0.06885390670323209	1.207935008531567	1.031924368816637	29	1.0238065618711203	0
-94.5	0.06885793550667782	1.3190724260870677	1.0121301473211606	29	0.630141246426916	0
-102.0	0.06926764171225028	1.2716011857096596	0.9995570814651865	30	0.630141246426916	0
-142.5	0.06949897706936231	1.3226952251212643	1.0541782743876817	30	0.630141246426916	0
-180.0	0.06977039508592504	1.4441847424955656	1.0168672596732256	30	0.630141246426916	0
-232.5	0.06985861152884172	1.4982579947542896	1.03599192738937	30	0.630141246426916	0
-253.5	0.07006269570232644	1.4792855794989934	1.0786865776053232	30	0.630141246426916	0
-294.0	0.07044358559126344	1.4346444812525925	1.00085651448007	30	0.630141246426916	0
-294.0	0.07077782316555221	1.4642859299461695	1.0320914991436976	30	0.630141246426916	0
-294.0	0.07062132446554852	1.40845007140162	0.9632587246249195	30	0.630141246426916	0
-280.5	0.07041276306830943	1.5444183819483892	0.9105227378356644	30	0.630141246426916	0
-294.0	0.07071640923455079	1.6598801256394484	0.9139564595247268	30	0.4295860731484178	0
-312.0	0.07084598990533739	1.7625908986617167	0.8774071334690439	30	0.4295860731484178	0
-313.5	0.07086069821092575	1.739832613780747	0.7868849605232735	30	0.4295860731484178	0
-328.5	0.0714587463583822	1.826349167028139	0.7645127545243788	30	0.0	0
-328.5	0.07228063220459986	1.9011458416141531	0.7852599675258822	30	0.0	0
-334.5	0.0726143307828306	2.0456311983468862	0.6630711179768088	30	0.0	0
-343.5	0.07327975575484012	2.0927271729581802	0.7542023622190343	30	0.0	0
-343.5	0.0733051829828043	1.7592727828821872	0.9179506278915234	30	0.0	0
-352.5	0.07355190878565544	1.7276262623455023	0.9482886361323999	30	0.0	0
-352.5	0.07366638912764902	1.7673560598909483	1.0029243705957684	30	0.0	0
-343.5	0.07340052104336195	1.737170570998163	1.042791669183485	30	0.24494850021680092	0
-343.5	0.07341161339872627	1.4809618069364479	1.059881981227639	30	0.24494850021680092	0
-336.0	0.07334717685262984	1.3166086026273585	1.0105052853971812	30	0.24494850021680092	0
-334.5	0.07281328866894687	1.2422888617893406	1.0331679276177246	30	0.24494850021680092	0
-334.5	0.07195066373198097	1.1953100563290817	1.0568709510316725	29	0.24494850021680092	0
-334.5	0.07057551316048707	1.1075979284133324	1.0321316827625762	28	0.6829509484442662	0
-327.0	0.06937369659074646	0.9541472827914288	1.0052048113956633	28	1.0869303485309865	0
-327.0	0.06934041143733255	0.8464366525895123	1.078583712150409	28	1.0869303485309865	0
-300.0	0.06916299496752436	0.8446537103798945	1.1206691069044155	28	1.0869303485309865	0
-277.5	0.0689579631441357	0.6503851493910034	1.0792151468232	28	1.0869303485309865	0
-300.0	0.06902220504732098	0.73153396056941	1.1131124181224012	28	1.0869303485309865	0
-285.0	0.06894998335972616	0.7730535438337883	1.1288287504423702	28	1.0869303485309865	0
-285.0	0.06898375173694135	0.7956086297426095	1.1250099324620249	28	1.0869303485309865	0
-288.0	0.06901413529602642	0.7197643391275194	1.1333747883060532	28	1.0869303485309865	0
-288.0	0.06902310238814156	0.6716391422465674	1.1259770529639639	28	1.0869303485309865	0
-288.0	0.06888741917230391	0.7234695626757561	1.0782082299553035	28	1.0869303485309865	0
-282.0	0.0685986476772481	0.7269408424566352	1.1063762064922393	28	1.0869303485309865	0
-288.0	0.06863709602887565	0.5674818593181081	1.0412139794672544	28	1.0869303485309865	0
-288.0	0.06878837648511447	0.6224710480570974	1.0090769413900094	27	1.0869303485309865	0
-288.0	0.06866652578380737	0.5708897855008127	0.9360081613995702	26	1.0869303485309865	0
-288.0	0.06864800927314643	0.4811924583503769	0.9365477462364193	25	1.0869303485309865	0
-288.0	0.06859198754588303	0.32060490367567634	1.0121882268902183	24	1.0869303485309865	0
-280.5	0.06852005992488748	0.2886295134179082	1.0345683037347404	23	1.0869303485309865	0
-280.5	0.0685167747901234	0.2837378323277865	1.1108176736893045	22	1.3181222126081786	0
-280.5	0.06859864767724809	0.25294397303962485	1.0427374799282674	21	2.0470637058643275	0
-184.5	0.068436879837256	0.1257443902788911	1.0663675421020626	20	2.0470637058643275	0
-85.5	0.06823961515805613	0.21485754739991317	0.9453838865973343	19	2.0470637058643275	0
-39.0	0.0679183830167443	0.37571049154705255	0.7601033197998747	18	2.0470637058643275	0
25.5	0.06744545153001098	0.41695833790989406	0.7387239621281119	18	2.0470637058643275	0
25.5	0.0674556230014728	0.33720052151971325	0.7420177756539412	18	2.0470637058643275	0
73.5	0.06738481522181988	0.3879784267784752	0.7689700382547221	18	1.8021152056475265	0
28.5	0.0674049529829045	0.5736641261163634	0.7530354235414234	18	1.8021152056475265	0
28.5	0.06735941308563836	0.6182435900302687	0.8101296864681578	19	1.8021152056475265	0
