orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	phmms	status
49.5	0	0.9087773337461008	1.001264165215714	8	1.5661644888029325	0
18.0	0	1.8691719288672661	0.9137341825310682	8	1.5661644888029325	0
49.5	0	1.6412352088452364	0.9588502080795305	8	1.5661644888029325	0
204.0	0	1.724078083146103	0.9598156133541995	8	1.5661644888029325	0
49.5	0	1.010947200171485	0.9577514095902009	8	1.5661644888029325	0
18.0	0	0.9220562918628065	0.9278438891113764	8	1.5661644888029325	0
-45.0	0	0.8400031457317154	0.9002369471309247	8	1.5661644888029325	0
81.0	0	0.8870973091071654	0.950021424219059	8	1.5661644888029325	0
49.5	0	0.6313449678505884	0.9039805892242985	8	1.5661644888029325	0
81.0	0	0.5509956706966112	0.974030472462338	9	1.5661644888029325	0
103.5	0	0.6603026052620307	0.9302955459183643	10	1.5661644888029325	0
204.0	0	0.8150272095517008	0.934164688634642	11	1.5661644888029325	0
103.5	0	1.0768228873276604	1.0000007219903344	12	1.5661644888029325	0
81.0	0	0.9515117015245286	1.0621854758908733	12	1.5661644888029325	0
103.5	0	1.099370847996022	1.0710753631409018	12	1.5661644888029325	0
198.0	0	1.126124989128333	1.0674040246360201	12	1.5661644888029325	0
162.0	0	1.3032594487580427	1.0234690417307866	12	1.5661644888029325	0
198.0	0	1.3479049740690274	1.0458903989157038	12	1.5661644888029325	0
201.0	0	0.9787527696584631	1.0246963112042273	13	1.5661644888029325	0
204.0	0	1.1321572219756972	1.0137140182885984	13	1.5661644888029325	0
162.0	0	1.3087691897860727	1.0075030480718126	13	1.5661644888029325	0
111.0	0	1.4121180776544722	0.9735889065613702	13	1.5661644888029325	0
111.0	0	1.5646194598571816	0.9647615006457964	13	1.5661644888029325	0
88.5	0	1.4792660608709733	1.0112566198234758	13	1.5661644888029325	0
111.0	0	0.365738636123162	0.9720536625667159	13	1.5661644888029325	0
111.0	0	0.0005822271025229534	0.993794178356042	14	1.5661644888029325	0
162.0	0	0.34313371385640684	1.055889926940195	15	1.5661644888029325	0
162.0	0	0.06687225702239157	1.0439680158099136	16	1.5661644888029325	0
111.0	0	0.6411329167497177	1.0455851869467734	17	1.9203666528367642	0
111.0	0	0.41750970738301507	1.0573122431486277	17	1.9882581191836157	0
111.0	0	0.4321882576928736	0.9961540729825534	17	1.9882581191836157	0
126.0	0	0.9936652894072598	0.971896306911567	17	1.9882581191836157	0
136.5	0	0.7680887461651377	0.937095479836714	17	1.9882581191836157	0
172.5	0	0.8381733968534919	0.983667074934442	17	1.9882581191836157	0
172.5	0	0.6376475155003352	0.960712854519942	17	1.9882581191836157	0
136.5	0	0.41461323308286496	0.9856625790570712	17	1.885966639300037	0
136.5	0	0.3512913383496441	0.9961848068831839	17	1.6838199376501446	0
136.5	0	0.9209888462426375	0.9542373644392719	17	2.0489063207118017	0
136.5	0	0.976420400761214	0.9362773544079347	17	2.666073308424766	0
136.5	0	1.2134114300840608	0.8774708879267862	17	1.5992955013721057	0
136.5	0	1.0312328416524579	0.8429218245758684	17	1.5992955013721057	0
136.5	0	0.5106113504351207	0.8748735759833255	17	1.5992955013721057	0
136.5	0	0.5518853032230644	0.833343256465633	17	1.5992955013721057	0
126.0	0	0.6789207159207905	0.7569312340186745	18	1.5992955013721057	0
136.5	0	0.9215855967778531	0.7637158903393051	18	1.5992955013721057	0
136.5	0	0.38658349761196326	0.8424518832600294	18	1.5992955013721057	0
136.5	0	0.3825997626651837	0.8998954698674165	18	1.8633848553018408	0
136.5	0	0.16714060581166945	0.8616671442436393	18	1.8633848553018408	0
136.5	0	0.16157354735166185	0.8743107084854903	18	1.8633848553018408	0
172.5	0	0.2371832010625972	0.7980866444241458	18	1.8633848553018408	0
136.5	0	0.024333309308401215	0.862328108931367	18	1.8633848553018408	0
136.5	0	0.5272748992556889	0.9146174447729409	18	1.8633848553018408	0
136.5	0	0.7005585980298047	0.8495408424784325	18	1.8633848553018408	0
172.5	0	0.41459875989625916	0.7816070571723481	18	1.8633848553018408	0
190.5	0	0.4676851160501631	0.7496471628460517	18	1.8633848553018408	0
190.5	0	0.29518507814135114	0.726604268708917	18	1.8633848553018408	0
190.5	0	0.5027315263179748	0.7554747450571229	18	1.8633848553018408	0
190.5	0	0.6219232213669748	0.7532880944513135	18	1.8633848553018408	0
136.5	0	0.2267140765821748	0.8004912785346209	18	1.8633848553018408	0
190.5	0	0.46860518330967693	0.796547778282164	17	1.8633848553018408	0
190.5	0	0.5902219359947332	0.7809311866062396	16	1.8633848553018408	0
190.5	0	0.5557822892115787	0.8258659809078707	15	2.9356033427980046	0
136.5	0	0.4946013175097092	0.8188282360621919	14	2.9356033427980046	0
190.5	0	0.35436503446160733	0.7601946660819418	14	2.9356033427980046	0
136.5	0	0.32226234581748137	0.7554433377812816	14	2.9356033427980046	0
190.5	0	0.4575505785395048	0.7829641116932585	14	2.9356033427980046	0
190.5	0	0.7283161374631998	0.7614183634308156	14	2.9356033427980046	0
240.0	0	0.7932155851020599	0.8246912464858078	15	2.9356033427980046	0
247.5	0	0.16501455073172439	0.8329764957405256	16	2.581401178764173	0
268.5	0	0.16827791605141215	0.8506333076580741	17	2.31856121220052	0
291.0	0	0.2754950647775401	0.9132384842645814	18	2.31856121220052	0
301.5	0	0.338680454862359	0.9892644841589951	19	2.31856121220052	0
340.5	0	0.27954217480904553	1.0176276994744138	20	2.31856121220052	0
298.5	0	0.541770437844628	1.089213298548016	21	2.31856121220052	0
268.5	0	0.49625407163982993	1.1521856701715791	22	2.31856121220052	0
298.5	0	0.38022805245715363	1.1564908285600244	23	2.31856121220052	0
340.5	0	0.4789942680575326	1.1575172250243353	23	2.31856121220052	0
