orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	phmms	status
358.5	0	1.1612069445491364	0.8636868146571093	19	0.0	0
357.0	0	1.1611995575436547	0.8956390158159616	20	0.0	0
249.0	0	0.954032267112236	0.9067785549587578	21	0.0	0
357.0	0	0.7896365586081348	0.9140743058787844	21	0.0	0
120.0	0	0.7956281447483042	0.9422990350409904	21	0.0	0
141.0	0	0.6767789462559378	0.9735556882785202	21	0.0	0
249.0	0	0.6588557391193014	0.9774749405901528	21	0.0	0
357.0	0	0.7057087696970415	0.9880499604876468	21	0.0	0
249.0	0	0.6109565250754941	1.0178899653466698	21	0.0	0
357.0	0	0.544840913816831	0.9727629068974588	21	0.0	0
249.0	0	0.5143368370087734	0.890190371448639	21	0.0	0
357.0	0	0.5468507435056984	0.8455699411671249	21	0.0	0
120.0	0	0.5579091293832461	0.7737838616935598	21	0.0	0
141.0	0	0.5732552007417256	0.7695195389683662	21	0.0	0
153.0	0	0.583484049648672	0.7487332142253509	21	0.0	0
165.0	0	0.5949359740826576	0.7392749569091801	21	0.0	0
120.0	0	0.6084891522798275	0.7667829699088392	21	0.0	0
141.0	0	0.6153023808236027	0.781910455816334	21	0.0	0
153.0	0	0.6152687403383829	0.7950323425349984	21	0.0	0
165.0	0	0.6146563281943667	0.8075422292664315	21	0.0	0
153.0	0	0.6419595515965503	0.8002884427380592	21	0.0	0
120.0	0	0.6066047952249508	0.835824917310366	20	0.0	0
120.0	0	0.6266683843286576	0.8682130194708285	19	0.0	0
120.0	0	0.6660690431192337	0.8366606178187537	19	0.0	0
88.5	0	0.6741471633581069	0.8549360593333899	19	0.0	0
61.5	0	0.6709554082466938	0.855031499820888	19	0.0	0
39.0	0	0.6741740103098968	0.8436936091087236	19	0.0	0
39.0	0	0.6328846965363305	0.8460943911907091	19	0.0	0
61.5	0	0.6329241444305267	0.8853700305667248	20	0.0	0
61.5	0	0.5957668875068368	0.8760623831104123	20	0.0	0
61.5	0	0.5941604741044884	0.8787873671904173	20	0.0	0
79.5	0	0.5435051924481809	0.8704619106657885	20	0.0	0
61.5	0	0.5429198248549638	0.8620086302719668	20	0.0	0
57.0	0	0.45961053617721354	0.8534793883141445	20	0.0	0
48.0	0	0.43079828278432813	0.8469127702281457	20	0.0	0
48.0	0	0.44966889313566777	0.8825119360746301	20	0.0	0
48.0	0	0.4792337216394926	0.8764326084008393	19	0.0	0
60.0	0	0.5171958146992539	0.8780569747659046	20	0.0	0
48.0	0	0.5233330753140322	0.8751321689611063	20	0.0	0
60.0	0	0.6100159094450472	0.8422986555107603	20	0.0	0
48.0	0	0.6576166287030408	0.8610957769687639	20	0.0	0
60.0	0	0.6437870353827537	0.8455791262175677	20	0.0	0
60.0	0	0.7439217355655744	0.7980120169215126	20	0.0	0
60.0	0	0.8670402275770389	0.8047042462656734	20	0.0	0
73.5	0	0.9118213056933518	0.7962233600306262	20	0.0	0
73.5	0	0.986693693825311	0.7796549393106733	20	0.0	0
60.0	0	0.9980356581772497	0.7859541174371886	20	0.0	0
73.5	0	0.9726806007347857	0.7686301585130847	20	0.0	0
60.0	0	1.0500778898891325	0.7396991569814704	20	0.0	0
48.0	0	1.0256527472342734	0.7877135482138412	20	0.0	0
