orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	phmms	status
279	0.07274778631939822	1.2001287030272336	1.286471623871729	14	2.685507307296222	0
271.5	0.07220048392782503	1.4190310599433285	1.2681164505772555	15	2.685507307296222	0
264	0.07214211620309731	1.4209655493716733	1.1791718121063623	16	2.685507307296222	0
238.5	0.07208261156450493	1.2889849410345817	1.030558198735596	17	2.685507307296222	0
264	0.07198772525694952	1.129114909285044	0.9909593426828602	18	2.685507307296222	0
163.5	0.07176201643763343	1.1552326641179587	1.0521719888698506	19	2.685507307296222	0
114	0.0716963586034461	0.7209452079991002	0.9063567526424249	19	2.685507307296222	0
52.5	0.07162339442508238	0.788211384072072	1.1122692050207261	19	2.685507307296222	0
114	0.07149503550096756	1.1091165263199103	1.1898005555317743	19	2.685507307296222	0
52.5	0.0710218179134404	0.9655779801213152	1.0823559841261694	19	3.6937463947056655	0
-9	0.07097959026652509	1.1455965369974275	1.0666378425399319	19	3.6937463947056655	0
-39.0	0.07093765614136226	1.088199495629786	1.1164429284321793	19	3.6937463947056655	0
-9	0.07086586846578835	1.0316619335389556	1.1104708258236127	19	3.6937463947056655	0
-39.0	0.0706390774988562	1.0039340850819531	1.0764180333252495	19	3.6937463947056655	0
-69	0.07045849562958723	0.9591756953809156	1.0865516786468152	19	3.6937463947056655	0
-39.0	0.07010479214574723	0.9419997824458847	1.0525355471673132	19	3.6937463947056655	0
-39.0	0.0703814279604145	0.951909776651472	1.079608840712549	18	3.542258978192856	0
-39.0	0.06937178941269548	0.9467403030100408	1.0495294386979854	17	2.3114266750356873	0
-70.5	0.0695903822641383	0.812725244736209	0.9775484799388164	17	2.3114266750356873	0
-39.0	0.06939471714335063	0.7370488669915104	0.7861279483080277	16	2.3114266750356873	0
-70.5	0.07017943985110778	0.8174745755499192	0.8156488480034005	15	1.0082390874094431	0
-102.0	0.07044244116355862	0.4762681539521089	0.7284956666368664	15	1.0082390874094431	0
-132.0	0.07071042198735929	0.6047095362897159	0.8378050280905188	15	1.0082390874094431	0
-132.0	0.07070683250892174	0.7965847015000472	0.8933380001943356	15	1.0082390874094431	0
-136.5	0.07092361275871507	0.931536742341295	1.0206561242041259	15	1.0082390874094431	0
-198.0	0.07118204323138026	0.7627866293774272	0.8856316178188235	15	1.0082390874094431	0
-201.0	0.07118851797478094	0.7923005804921986	0.8296898831488266	15	1.0082390874094431	0
-300.0	0.07131683706915502	1.170722311319812	0.9408854794832806	15	1.0082390874094431	0
-300.0	0.0713075810376504	1.4103171480252075	1.1662049178724847	15	1.0082390874094431	0
-300.0	0.07182574521186513	1.6489077708168272	1.2695896786985745	14	1.0082390874094431	0
-300.0	0.07166536525793898	1.5472029906781477	1.328044854558666	13	1.0082390874094431	0
-354.0	0.07211119762276796	1.672034753659599	1.519181778832525	13	1.0082390874094431	0
-300.0	0.07190825707241712	1.7254452602097126	1.5949811830810627	14	1.0082390874094431	0
-201.0	0.07042301950327136	1.8600419528555783	1.710606898690146	15	1.2085542579239037	0
-139.5	0.0702145734620628	2.0342731516387373	1.7297213937105436	16	1.2085542579239037	0
-139.5	0.0702134723707135	1.955133077872445	1.702457471818901	17	1.2085542579239037	0
-102.0	0.06977954681121695	2.2946095929067107	1.86373617995503	18	1.2085542579239037	0
-69.0	0.06912815810388977	2.141628281163461	1.6263504272986635	18	1.9257667219143755	0
-69.0	0.06918141525435952	1.7700508905710386	1.2596904605359929	18	1.9257667219143755	0
-102.0	0.06949026523917223	1.9313033543885925	1.5295999689516762	18	0.9175276345049325	0
-102.0	0.06943024293223603	1.5992266151795966	1.3768025850603292	18	0.9175276345049325	0
-69.0	0.06909353111319208	1.6379112852462465	1.3317010868950403	17	0.9175276345049325	0
-69.0	0.06911537649833313	1.724794995311545	1.4508731789884861	16	0.9175276345049325	0
-102.0	0.06925475694018071	1.5137617292040944	1.2269331087425195	15	0.9175276345049325	0
-139.5	0.06931864222881069	1.7158534321826764	1.3435647850517418	14	0.9175276345049325	0
-139.5	0.06937178941269549	1.851852451603837	1.4292342532089903	13	0.9175276345049325	0
-199.5	0.06951562188098138	2.126127271393059	1.6272384215298021	13	0.9175276345049325	0
-199.5	0.07043443632787065	1.9344287960579236	1.5491292360478133	13	0.9175276345049325	0
-264.0	0.07052656790370881	1.8734563946689058	1.4395432015467018	13	0.9175276345049325	0
-324.0	0.07076452372990595	2.0760151908621935	1.6162756394119648	13	0.9175276345049325	0
-264.0	0.07053469760984638	1.8847815881361074	1.403568889268173	13	0.9175276345049325	0
-199.5	0.0701958827358979	2.0956014016259608	1.4607356574339194	13	0.9175276345049325	0
-106.5	0.0698712800457279	1.9656634467983896	1.3622487395806513	13	0.9175276345049325	0
-199.5	0.07023332344227814	2.1923590578691923	1.4437793653624704	13	0.9175276345049325	0
-106.5	0.06995708823113815	2.068587282683889	1.2859725563059918	13	0.9175276345049325	0
-106.5	0.06994971397421804	2.1972755319873407	1.4918697230811495	13	0.9175276345049325	0
-159.0	0.07002067857429903	2.362320033273039	1.557676320053305	13	0.9175276345049325	0
-159.0	0.0700132241718607	2.1761936631398626	1.5207622844023074	12	0.9175276345049325	0
-159.0	0.07002174426026328	2.1327372703068557	1.4515038422718092	12	0.9175276345049325	0
-264.0	0.07044129695594716	2.0532545977971584	1.5199886887626233	12	0.9175276345049325	0
-264.0	0.07046652048561665	1.9822457182409354	1.3926321614726733	12	1.3206256737046473	0
-159.0	0.07020027524129473	1.9379923080213421	1.304541849123702	11	1.3206256737046473	0
-159.0	0.06990461702835925	1.8472784800499702	1.337849022328747	10	1.3206256737046473	0
-264.0	0.07125233874809055	1.8090342954373064	1.2525101227054702	9	1.1203105031901868	0
-264.0	0.07142632553786785	1.7841886504281064	1.230415128395069	9	1.1203105031901868	0
-264.0	0.0712877939805688	1.97521879593906	1.2491065241633075	10	1.1203105031901868	0
-264.0	0.07142228501635328	1.812328211311015	1.1195899568177938	10	1.1203105031901868	0
-264.0	0.07232255230351266	1.7449198788767124	1.1790039408266195	10	0.4030980391997149	0
-241.5	0.07215350462676803	1.7694777257037326	1.4327040403916533	10	0.4030980391997149	0
-241.5	0.07211119762276802	1.5710821911182105	1.1985193331008517	10	0.4030980391997149	0
-205.5	0.07100853394942139	1.6518722483690087	1.3175196176208577	11	0.4030980391997149	0
-205.5	0.07118204323138025	1.5097417727382132	1.2313246493464403	12	0.4030980391997149	0
-139.5	0.07099597031349507	1.3579719350175417	1.0223902881586657	13	0.4030980391997149	0
-139.5	0.07097842504665773	1.5686469103506147	1.3317044489584007	13	0.4030980391997149	0
-139.5	0.07103626631143874	1.5054165039336525	1.3295605186650117	13	0.4030980391997149	0
-139.5	0.07116137039043022	1.3580023412381192	1.3108058070036173	13	0.4030980391997149	0
-81.0	0.07067938441062371	1.2306878494124562	1.0554635928544855	13	0.4030980391997149	0
